Lp.;Nr RSPO;woj;pow;gm;Województwo;Powiat;Gmina;Typ gminy;Miejscowość;Klasa wielk.;Typ;Nazwa typu;Złożoność;Nazwa szkoły, placówki;Patron;Ulica;Nr domu;Kod poczt.;Poczta;Telefon;Fax;WWW;Publiczność;Kateg. uczniów;Spec. szkoły;Związ. organiz.;Kod org. prowadz.;Nazwa organu prowadzącego;woj. org. prow.;pow. org. prow.;gmina org. prow.;typ gminy;Kod;Nazwa organu rejestrującego;woj. org. rejesr.;pow. org. rejestr;gmina org. rejestr.;Regon;Uczniowie, wychow., słuchacze;w tym dziewczęta;w tym w oddziałach przedszk.;w tym w oddziałach innego typu;Oddziały;Nauczyciele pełnozatrudnieni;Nauczyciele niepełnozatrudnieni (stos.pracy);Nauczyciele niepełnozatrudnieni (w etatach);e-mail;Nr RSPO jednostki sprawozdawczej;Regon jednostki sprawozdawczej;Lon;Lat
18033;127649;12;61;1;WOJ. MAŁOPOLSKIE;Powiat m. Kraków;M. Kraków;M;Kraków;2;3;Szkoła podstawowa;1;Szkoła Podstawowa AMS w Krakowie;;Krupnicza;38;31-123;Kraków;796539290;;ams.school;2;1;100;100;32;Fundacja Wspierania Aktywności Lokalnej FALA;2;64;1;M;1;Gmina M. Kraków (miejska);12;61;1;3,62E+13;36;25;0;0;7;0;3;1,06;ams1krakow@gmail.com;127649;3,62E+13;19.9296629;50.0634871
18034;58286;12;61;1;WOJ. MAŁOPOLSKIE;Powiat m. Kraków;M. Kraków;M;Kraków;2;3;Szkoła podstawowa;1;SZKOŁA PODSTAWOWA SPECJALNA;L.J. Kern;Ułanów;25;31-450;Kraków;124115060;;www.ulanow25.pl;2;1;1;100;32;FUNDACJA DLA DZIECI, MŁODZIEŻY I DOROSŁYCH NIEPEŁN;12;61;1;M;2;Powiat m. Kraków (grodzki);12;61;;1,23E+13;9;2;0;0;3;0;11;5,78;szkola.ulanow@interia.pl;58286;1,23E+13;19.983948248533792;50.0780484
18035;43526;12;61;1;WOJ. MAŁOPOLSKIE;Powiat m. Kraków;M. Kraków;M;Kraków;2;3;Szkoła podstawowa;1;Szkoła Podstawowa z Oddziałem Dwujęzycznym im. Piotra Michałowskiego TSSP;Piotr Michałowski;Michałowskiego;10;31-126;Kraków;126339739;126339739;www.tssp.krakow.pl;2;1;100;100;22;Towarzystwo Społecznej Szkoły Podstawowej;12;61;1;M;1;Gmina M. Kraków (miejska);12;61;1;1,23E+13;270;132;17;0;20;25;33;15,64;szkolapodstawowa@tssp.krakow.pl;43526;1,23E+13;19.9284946;50.0662434
18036;68630;12;61;1;WOJ. MAŁOPOLSKIE;Powiat m. Kraków;M. Kraków;M;Kraków;2;3;Szkoła podstawowa;1;Waldorfska Szkoła Podstawowa;Janusz Korczak;Kazimierza Wiekiego;33;30-074;Kraków;606398002;;www.waldorfskaszkola.pl;2;1;100;100;32;WENA;12;61;1;M;1;Gmina M. Kraków (miejska);12;61;1;1,23E+13;151;83;0;0;8;12;13;8,46;sekretariat@waldorfskaszkola.pl;68630;1,23E+13;;
18037;21162;12;61;1;WOJ. MAŁOPOLSKIE;Powiat m. Kraków;M. Kraków;M;Kraków;2;3;Szkoła podstawowa;1;WIERCHY - Szkoła Podstawowa Fundacji Sternik-Kraków;;Radzikowskiego;52;31-315;Kraków;126237624;;www.wierchy.edu.pl;2;1;100;100;32;Fundacja STERNIK-Kraków;12;61;1;M;1;Gmina M. Kraków (miejska);12;61;1;1,23E+13;163;0;0;0;9;16;8;3,1;szkola.wierchy@krakow.sternik.edu.pl;21162;1,23E+13;19.8989425;50.0847515
18038;72217;12;61;1;WOJ. MAŁOPOLSKIE;Powiat m. Kraków;M. Kraków;M;Kraków;2;3;Szkoła podstawowa;1;ŹRÓDŁO - Szkoła Podstawowa Fundacji Sternik - Kraków;;Radzikowskiego;52;31-315;Kraków;122650181;122650182;www.zrodlo.edu.pl;2;1;100;100;32;Fundacja STERNIK-Kraków;12;61;1;M;1;Gmina M. Kraków (miejska);12;61;1;1,23E+13;125;125;0;0;7;10;16;6,29;szkola.zrodlo@krakow.sternik.edu.pl;72217;1,23E+13;19.8989425;50.0847515
18055;26628;12;62;1;WOJ. MAŁOPOLSKIE;Powiat m. Nowy Sącz;M. Nowy Sącz;M;Nowy Sącz;2;3;Szkoła podstawowa;2;Akademicka Szkoła Podstawowa z Oddziałami Dwujęzycznymi;im. Króla Bolesława Chrobrego;Jagiellońska;63;33-300;Nowy Sącz;184423106;184423106;www.akademickie.info;2;1;100;100;32;Fundacja Chrobrego;12;62;1;M;1;Gmina M. Nowy Sącz (miejska);12;62;1;1,23E+13;160;80;0;19;10;0;0;0;sekretariat@akademickie.info;85393;1,23E+13;20.695076226903723;49.61508215
18056;26626;12;62;1;WOJ. MAŁOPOLSKIE;Powiat m. Nowy Sącz;M. Nowy Sącz;M;Nowy Sącz;2;3;Szkoła podstawowa;1;Katolicka Szkoła Podstawowa im. ks. F. Blachnickiego;ks. Franciszek Blachnicki;Ducha Św.;2;33-300;Nowy Sącz;184422600;184444628;www.ksp.nowy.sacz.pl;2;1;100;100;22;Katolickie Stowarzyszenie Oświatowe;12;62;1;M;1;Gmina M. Nowy Sącz (miejska);12;62;1;1,23E+13;175;69;14;0;14;14;44;21,32;ksp@sacz.pl;26626;1,23E+13;;
18057;26960;12;62;1;WOJ. MAŁOPOLSKIE;Powiat m. Nowy Sącz;M. Nowy Sącz;M;Nowy Sącz;2;3;Szkoła podstawowa;1;KATOLICKA SZKOŁA PODSTAWOWA PRZY PARAFII ŚW. HELENY;;śW. HELENY;44;33-300;NOWY SĄCZ;184415654;;www.ksphelena.pl;2;1;100;100;33;JANUSZ GUMULARZ;12;62;1;M;1;Gmina M. Nowy Sącz (miejska);12;62;1;1,23E+13;186;93;20;0;10;17;8;1,96;sekretariat@ksphelena.pl;26960;1,23E+13;;
18058;133605;12;62;1;WOJ. MAŁOPOLSKIE;Powiat m. Nowy Sącz;M. Nowy Sącz;M;Nowy Sącz;2;3;Szkoła podstawowa;2;"Montessori Społeczna Szkoła Podstawowa ""Splot"" z Oddziałami Dwujęzycznymi";;Limanowskiego;7;33-300;Nowy Sącz;184434339;184434339;www.splot.info;2;1;100;100;22;Małopolskie Towarzystwo Oświatowe;12;62;1;M;1;Gmina M. Nowy Sącz (miejska);12;62;1;3,67E+13;66;39;0;0;4;0;0;0;splot_nowysacz@op.pl;91653;1,23E+13;20.7030277;49.6108791
18059;132097;12;62;1;WOJ. MAŁOPOLSKIE;Powiat m. Nowy Sącz;M. Nowy Sącz;M;Nowy Sącz;2;3;Szkoła podstawowa;2;Niepubliczna Szkoła Podstawowa Jezuitów;Piotr Skarga;Piotra Skargi;10;33-300;Nowy Sącz;184490211;184490216;www.jce.pl;2;1;100;100;28;Towarzystwo Jezusowe Prowinji Polski Południowej;12;61;1;M;1;Gmina M. Nowy Sącz (miejska);12;62;1;3,65E+13;200;99;0;0;11;0;0;0;sekretariat@jce.pl;86144;1,23E+13;20.6919432;49.6265071
18060;120072;12;62;1;WOJ. MAŁOPOLSKIE;Powiat m. Nowy Sącz;M. Nowy Sącz;M;Nowy Sącz;2;3;Szkoła podstawowa;1;Szkoła Podstawowa Sióstr Niepokalanek im. Jana Pawła II w Nowym Sączu;Jan Paweł II;Poniatowskiego;7;33-300;Nowy Sącz;184420404;;www.bialyklasztor.pl;2;1;100;100;28;Zgromadzenie Sióstr Niepokalanego Poczęcia NMP;14;28;8;Gm;1;Gmina M. Nowy Sącz (miejska);12;62;1;1,23E+13;5;4;0;0;1;3;0;0;podstawowaszkola@bialyklasztor.pl;120072;1,23E+13;20.7132567;49.6146034
18081;120263;12;63;1;WOJ. MAŁOPOLSKIE;Powiat m. Tarnów;M. Tarnów;M;Tarnów;2;3;Szkoła podstawowa;1;Katolicka Szkoła Podstawowa w Tarnowie;;Warzywna;3;33-100;Tarnów;146390831;;www.zsk-tarnow.edu.pl;2;1;100;100;22;"Katolickie Stowarzyszenie ""Educatio et Sapientia""";12;63;1;M;1;Gmina M. Tarnów (miejska);12;63;1;1,23E+13;39;15;0;3;7;10;8;2,92;ksp@zsk-tarnow.edu.pl;120263;1,23E+13;20.99911;50.01286
18082;115142;12;63;1;WOJ. MAŁOPOLSKIE;Powiat m. Tarnów;M. Tarnów;M;Tarnów;2;3;Szkoła podstawowa;2;"Niepubliczna Niepłatna Szkoła Podstawowa Stowarzyszenia ""Siódemka"" w Tarnowie";;Poniatowskiego;5;33-100;Tarnów;146991200;146991202;siodemka.tarnow.pl;2;1;100;100;22;"Stowarzyszenie ""Siódemka"" w Tarnowie";12;63;1;M;1;Gmina M. Tarnów (miejska);12;63;1;1,23E+13;320;152;0;0;17;0;0;0;sekretariat@siodemka.tarnow.pl;9366;1,23E+13;20.990733594524887;50.018972950000006
18083;30315;12;63;1;WOJ. MAŁOPOLSKIE;Powiat m. Tarnów;M. Tarnów;M;Tarnów;2;3;Szkoła podstawowa;2;Niepubliczna Niepłatna Szkoła Podstawowa w Tarnowie;;BŁOTNA;2;33-100;TARNÓW;146908787;;WWW.NN-SZKOLA.SZKOLNASTRONA.PL;2;1;100;100;33;ANDRZEJ BARAN;12;63;1;M;1;Gmina M. Tarnów (miejska);12;63;1;1,23E+13;342;174;0;0;17;0;0;0;SEKRETARIAT@NN-SZKOLA.SZKOLNASTRONA.PL;22276;1,23E+13;21.0100688;50.0045225
18084;132569;12;63;1;WOJ. MAŁOPOLSKIE;Powiat m. Tarnów;M. Tarnów;M;Tarnów;2;3;Szkoła podstawowa;2;Niepubliczna Specjalna Szkoła Podstawowa LIBERTIA przy MOS LIBERTIA w Tarnowie;;Okrężna;4a;33-100;Tarnów;146569131;;www.libertia.edu.pl;2;1;1;9;33;Bożena Szafrańska Cyranowska;10;61;1;M;2;Powiat m. Tarnów (grodzki);12;63;;3,66E+13;21;14;0;0;2;0;0;0;tarnow@libertia.edu.pl;128935;3,62E+13;21.020818986629344;50.01141015
18085;119693;12;63;1;WOJ. MAŁOPOLSKIE;Powiat m. Tarnów;M. Tarnów;M;Tarnów;2;3;Szkoła podstawowa;2;Niepubliczna Szkoła Podstawowa;im. Polskiej Marynarki Handlowej;Ks. J. Skorupki;9;33-100;Tarnów;146560343;146560343;http://szkola19.pl;2;1;100;100;32;Tarnowska Fundacja Dobrosąsiedzkiej Współpracy;12;63;1;M;1;Gmina M. Tarnów (miejska);12;63;1;1,23E+13;199;99;0;0;12;0;0;0;zsn_sp@interia.pl;22272;1,23E+13;;
18086;128806;12;63;1;WOJ. MAŁOPOLSKIE;Powiat m. Tarnów;M. Tarnów;M;Tarnów;2;3;Szkoła podstawowa;2;Niepubliczna Szkoła Podstawowa Specjalna;;Okrężna;4a;33-100;Tarnów;146661760;;znss-tarnow.pl;2;1;1;100;31;Mikapolis Sp. z o.o.;12;63;1;M;2;Powiat m. Tarnów (grodzki);12;63;;3,62E+13;24;8;0;0;8;0;0;0;nulos@op.pl;22273;1,23E+13;21.020818986629344;50.01141015
18087;22274;12;63;1;WOJ. MAŁOPOLSKIE;Powiat m. Tarnów;M. Tarnów;M;Tarnów;2;3;Szkoła podstawowa;2;Społeczna Szkoła Podstawowa nr 1;im. ks. prof. Józefa Tischnera;Gumniska;47;33-100;Tarnów;146217243;146217243;www.ssp.tarnow.pl;2;1;100;100;22;Tarnowskie Towarzystwo Oświatowe;12;63;1;M;1;Gmina M. Tarnów (miejska);12;63;1;1,23E+13;69;23;0;0;8;0;0;0;ssp.edyta@poczta.fm;122149;1,23E+13;21.00145807620275;50.007873599999996
18088;22275;12;63;1;WOJ. MAŁOPOLSKIE;Powiat m. Tarnów;M. Tarnów;M;Tarnów;2;3;Szkoła podstawowa;2;Społeczna Szkoła Podstawowa Nr 2;;Matejki;6;33-100;Tarnów;146552201;146552201;dobraszkola.tarnow.pl;2;1;100;100;22;SKT Nr 152;12;63;1;M;1;Gmina M. Tarnów (miejska);12;63;1;1,23E+13;114;46;0;0;9;0;0;0;dobraszkola@vp.pl;131608;3,65E+13;20.981403293477747;50.0146173
18089;267759;12;63;1;WOJ. MAŁOPOLSKIE;Powiat m. Tarnów;M. Tarnów;M;Tarnów;2;3;Szkoła podstawowa;1;Szkoła Mistrzostwa Sportwego ZKS Unia Tarnów;;Pszenna;10;33-101;Tarnów;608143282;;www.zksunia.tarnow.pl;2;1;100;100;22;Akademia Unia Tarnów;12;63;1;M;2;Powiat m. Tarnów (grodzki);12;63;;3,81E+13;44;0;0;0;3;3;19;5,12;akademia@zksunia.tarnow.pl;267759;3,81E+13;20.923985059213503;49.989897549999995
18090;127611;12;63;1;WOJ. MAŁOPOLSKIE;Powiat m. Tarnów;M. Tarnów;M;Tarnów;2;3;Szkoła podstawowa;2;Szkoła Podstawowa Sacre Coeur;;Pszenna;3;33-101;Tarnów;146267535;146267535;www.zsp-sacre-coeur.pl;2;1;100;100;28;Prowincja Zgromadzenia Najświętszego Serca Jezusa;14;65;1;M;1;Gmina M. Tarnów (miejska);12;63;1;3,62E+13;100;44;0;0;7;0;0;0;szkola.sc@gmail.com;128049;3,62E+13;20.923773474150693;49.98845095
18093;262267;14;1;1;WOJ. MAZOWIECKIE;Powiat białobrzeski;Białobrzegi;M-Gm;Białobrzegi;2;3;Szkoła podstawowa;1;"Niepubliczna Szkoła Podstawowa ""Siódemka""";;TARGOWICKA;3;26-800;BIAŁOBRZEGI;486132664;486134244;lobialobrzegi.pl;2;1;100;100;33;Arkadiusz Śliwa;14;1;1;M-Gm;1;Gmina Białobrzegi (miejsko-wiejska);14;1;1;3,68E+13;50;30;0;19;3;0;18;4,13;gimnazjumsiedem@onet.pl;262267;3,68E+13;20.94946801996028;51.6479754
18119;25740;14;2;1;WOJ. MAZOWIECKIE;Powiat ciechanowski;Ciechanów;M;Ciechanów;2;3;Szkoła podstawowa;1;Społeczna Szkoła Postawowa STO z Oddziałami Dwujęzycznymi w Ciechanowie;im. Ireny Sendlerowej;Wyspiańskiego;11a;06-400;Ciechanów;236722869;236732672;www.stociechanow.pl;2;1;100;100;22;Samodzielne Koło Terenowe nr 76 STO w Ciechanowie;14;2;1;M;1;Gmina Ciechanów (miejska);14;2;1;1,46E+13;231;104;0;27;16;23;17;8,65;szkola.sto@interia.pl;25740;1,46E+13;20.598847858481268;52.887404200000006
18120;126498;14;2;1;WOJ. MAZOWIECKIE;Powiat ciechanowski;Ciechanów;M;Ciechanów;2;3;Szkoła podstawowa;1;SZKOŁA PODSTAWOWA TWP;;Kraszewskiego;8A;06-400;Ciechanów;236728214;236728214;szkola.twpciechanow.pl;2;1;100;100;22;Oddział Regionalny Towarzystwa Wiedzy Powszechnej;14;2;1;M;1;Gmina Ciechanów (miejska);14;2;1;3,60E+13;197;96;29;37;13;6;28;14,88;gimtwpciech@gmail.com;126498;3,60E+13;20.6024367;52.8864865
18123;7966;14;2;2;WOJ. MAZOWIECKIE;Powiat ciechanowski;Ciechanów;Gm;Gorysze;3;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa w Goryszach;;Gorysze;14;06-400;Ciechanów;236725429;236126256;;2;1;100;100;22;Stowarzyszenie na Rzecz Edukacji Dzieci naszym dobrem;14;2;2;Gm;1;Gmina Ciechanów (wiejska);14;2;2;1,46E+13;46;27;14;3;8;7;5;2,95;sp_gorysze@wp.pl;7966;1,46E+13;20.5357827;52.8946221
18146;83501;14;2;9;WOJ. MAZOWIECKIE;Powiat ciechanowski;Sońsk;Gm;Kałęczyn;3;3;Szkoła podstawowa;1;Społeczna Szkoła Podstawowa;Aleksandra Bąkowska;;11;06-150;Gąsocin;236765090;;;2;1;100;100;22;Kałęczyńskie Stowarzyszenie Oświatowo- Społeczne;14;2;9;Gm;1;Gmina Sońsk (wiejska);14;2;9;1,46E+13;49;27;7;8;10;8;5;2,05;aldonawielechowska@wp.pl;83501;1,46E+13;20.7384139;52.7076726
18152;264914;14;3;1;WOJ. MAZOWIECKIE;Powiat garwoliński;Garwolin;M;Garwolin;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa z Oddziałami Przysposabiającymi do Pracy;;Janusza Korczaka;10;08-400;Garwolin;257861010;257861010;;2;1;100;100;22;Stowarzyszenie Polski Ruch Społeczno-Humanitarny;14;26;8;Gm;1;Gmina Garwolin (miejska);14;3;1;3,69E+13;19;3;0;16;2;2;14;2,27;gimgar@zs5garwolin.pl;264914;3,69E+13;21.60587185502525;51.9024766
18174;264272;14;3;6;WOJ. MAZOWIECKIE;Powiat garwoliński;Łaskarzew;Gm;Wola Rowska;3;3;Szkoła podstawowa;2;Szkoła Podstawowa Specjalna w Woli Rowskiej;;Wola Rowska;59;08-450;Łaskarzew;256250925;256820338;;2;1;1;10;33;Karwowski Zdzisław Zbigniew;14;3;6;Gm;3;Powiat garwoliński (ziemski);14;3;;3,68E+13;21;0;0;12;3;0;0;0;zbyszek-17@o2.pl;74440;1,46E+13;21.6122616;51.8240675
18182;6325;14;3;8;WOJ. MAZOWIECKIE;Powiat garwoliński;Miastków Kościelny;Gm;Brzegi;3;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa im. Jana Pawła II w Brzegach;Jan Paweł II;;124;08-420;Miastków Kościelny;257511304;;www.nspjp2brzeg.szkolnasztrona.pl;2;1;100;100;22;Stowarzyszenie Rozwoju Wsi Brzegi i Zasiadały;14;3;8;Gm;1;Gmina Miastków Kościelny (wiejska);14;3;8;1,46E+13;50;24;23;0;8;8;15;3,92;spbrzegi@wp.pl;6325;1,46E+13;21.79521;51.86745
18195;124655;14;3;11;WOJ. MAZOWIECKIE;Powiat garwoliński;Sobolew;Gm;Chotynia;3;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa Kuźnia Talentów;brak;brak;33;08-460;Sobolew;604377786;;www.szkolachotynia.pl;2;1;100;100;33;Mgr Agnieszka Głasek;14;3;10;M-Gm;1;Gmina Sobolew (wiejska);14;3;11;1,47E+13;52;20;0;0;6;6;10;2,89;aga_glasek@o2.pl;124655;1,47E+13;;
18208;263754;14;3;13;WOJ. MAZOWIECKIE;Powiat garwoliński;Wilga;Gm;Wilga;3;3;Szkoła podstawowa;2;"Szkoła Podstawowa Specjalna im. Macieja Lewczuka przy Ośrodku Socjoterapeutycznym ""Wspólny Dom"" w Wildze";Maciej Lewczuk;Plac Myśliwski;1;08-470;Wilga;256853150;256853150;www.wspolnydom-wilga.pl;2;1;1;9;22;"Stow. Przyj. Ośrodka Socjo. ""Wspolny Dom"" w Wildze";14;3;13;Gm;3;Powiat garwoliński (ziemski);14;3;;3,68E+13;28;12;0;0;2;0;0;0;oswdom@wp.pl;62112;1,46E+13;21.40164;51.82484
18235;58207;14;5;1;WOJ. MAZOWIECKIE;Powiat grodziski;Milanówek;M;Milanówek;2;3;Szkoła podstawowa;1;Integracyjna Społeczna Szkoła Podstawowa nr 18;gen. bryg. A.E.Fieldorf;Spacerowa;3;05-822;Milanówek;227583244;227249097;www.szkolamilanowek.pl;2;1;100;100;22;T.P.I.S.S.P.;14;5;1;M;1;Gmina Milanówek (miejska);14;5;1;1,16E+12;125;54;2;0;11;32;11;5,25;info@szkolamilanowek.pl;58207;1,16E+12;20.656172439948456;52.12465075
18236;64965;14;5;1;WOJ. MAZOWIECKIE;Powiat grodziski;Milanówek;M;Milanówek;2;3;Szkoła podstawowa;1;Milanowska Prywatna Szkoła Podstawowa;0;Warszawska;52B;05-822;Milanówek;227249793;227249793;www.mto.edu.pl;2;1;100;100;31;Milanowskie Towarzystwo Oświatowe Sp. z o.o.;14;5;1;M;1;Gmina Milanówek (miejska);14;5;1;1,46E+13;151;71;0;0;11;19;12;7,43;sekretariat@mto.edu.pl;64965;1,46E+13;20.672998;52.1265723
18237;262913;14;5;1;WOJ. MAZOWIECKIE;Powiat grodziski;Milanówek;M;Milanówek;2;3;Szkoła podstawowa;1;Społeczna Szkoła Podstawowa Milanowskiego Towarzystwa Edukacyjnego;;Brzozowa;1:00 AM;05-822;Milanówek;227583402;;www.brzozowa.pl;2;1;100;100;22;Milanowskie Towarzystwo Edukacyjne;14;5;1;M;1;Gmina Milanówek (miejska);14;5;1;3,68E+13;251;132;0;63;13;26;15;8,79;sekretariat@brzozowa.pl;262913;3,68E+13;20.6689462;52.1609542
18239;25301;14;5;2;WOJ. MAZOWIECKIE;Powiat grodziski;Podkowa Leśna;M;Podkowa Leśna;1;3;Szkoła podstawowa;1;Szkoła Podstawowa nr 2;św. Teresa od Dzieciątka Jezus;Modrzewiowa;41;05-807;Podkowa Leśna;227291281;227589235;szkola2.pl;2;1;100;100;23;Komitet Budowy Szkoły;14;5;2;M;1;Gmina Podkowa Leśna (miejska);14;5;2;1,46E+13;298;149;23;0;17;24;14;7,96;mariusz.traczyk@o2.pl;25301;1,46E+13;20.7256078;52.121118
18253;129776;14;5;4;WOJ. MAZOWIECKIE;Powiat grodziski;Grodzisk Mazowiecki;M-Gm;Grodzisk Mazowiecki;2;3;Szkoła podstawowa;1;Integracyjna Szkoła Montessori Drugie Piętro;;11 Listopada;48;05-825;Grodzisk Mazowiecki;530499971;;montessorigrodzisk.pl;2;1;100;100;33;Monika Woźniak;14;5;4;M-Gm;1;Gmina Grodzisk Mazowiecki (miejsko-wiejska);14;5;4;3,63E+13;22;9;0;0;2;3;0;0;szkola@montessorigrodzisk.pl;129776;3,63E+13;20.622131;52.1092819
18254;263147;14;5;4;WOJ. MAZOWIECKIE;Powiat grodziski;Grodzisk Mazowiecki;M-Gm;Adamowizna;3;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa;;Osowiecka;98D;05-825;Grodzisk Mazowiecki;726161592;;;2;1;100;100;21;Centrum Oświaty, Szkolnictwa i Kultury;14;5;4;M-Gm;1;Gmina Grodzisk Mazowiecki (miejsko-wiejska);14;5;4;3,68E+13;27;16;0;12;3;3;7;0,64;info@cosik.edu.pl;263147;3,68E+13;20.6323743;52.0722879
18255;268506;14;5;4;WOJ. MAZOWIECKIE;Powiat grodziski;Grodzisk Mazowiecki;M-Gm;Grodzisk Mazowiecki;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa Fundacji Królowej Świętej Jadwigi w Grodzisku Mazowieckim;;A. Dygasińskiego;1;05-825;Grodzisk Mazowiecki;338623038;;szkolamontessori.com.pl;2;1;100;100;32;Fundacja Królowej Świętej Jadwigi;14;65;1;M;1;Gmina Grodzisk Mazowiecki (miejsko-wiejska);14;5;4;3,81E+13;61;31;19;0;9;6;13;4,39;biuromms@szkolamontessori.com.pl;268506;3,81E+13;;
18256;123964;14;5;4;WOJ. MAZOWIECKIE;Powiat grodziski;Grodzisk Mazowiecki;M-Gm;Książenice;3;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa im. Leonarda da Vinci;Leonardo da Vinci;Mazowiecka;87a;05-825;Książenice;;;www.szkola-vinci.pl;2;1;100;100;33;KING-A;14;5;4;M-Gm;1;Gmina Grodzisk Mazowiecki (miejsko-wiejska);14;5;4;1,47E+13;72;29;0;0;7;0;18;6,36;info@szkola-vinci.pl;123964;1,47E+13;20.69954;52.07458
18257;52721;14;5;4;WOJ. MAZOWIECKIE;Powiat grodziski;Grodzisk Mazowiecki;M-Gm;Grodzisk Mazowiecki;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa Tosi i Franka;;Kopernika;12;05-825;Grodzisk Mazowiecki;227240261;;stif.pl;2;1;100;100;33;Monika Woźniak;14;5;4;M-Gm;1;Gmina Grodzisk Mazowiecki (miejsko-wiejska);14;5;4;1,46E+13;132;74;0;0;12;7;2;0,36;sekretariat@stif.pl;52721;1,46E+13;20.634145800026992;52.10743425
18258;11917;14;5;4;WOJ. MAZOWIECKIE;Powiat grodziski;Grodzisk Mazowiecki;M-Gm;Grodzisk Mazowiecki;2;3;Szkoła podstawowa;1;SPOŁECZNA SZKOŁA PODSTAWOWA IM . GEN. BRYG. L .OKULICKIEGO;GEN. BRYG. L. OKULICKI;3-GO MAJA;33;05-825;GRODZISK MAZ.;227557018;227557018;SPOLECZNAGRODZISK.EHOST.PL;2;1;100;100;22;GRODZISKIE TOWARZYSTWO EDUKACYJNE;14;5;4;M-Gm;1;Gmina Grodzisk Mazowiecki (miejsko-wiejska);14;5;4;1,46E+13;86;35;8;0;8;9;9;4,88;SZKOLASPOLECZNA@INTERIA.PL;11917;1,46E+13;;
18259;268509;14;5;4;WOJ. MAZOWIECKIE;Powiat grodziski;Grodzisk Mazowiecki;M-Gm;Kozerki;3;3;Szkoła podstawowa;1;TENISOWA SZKOŁA PODSTAWOWA POD PATRONATEM ROBERTA PIOTRA RADWAŃSKIEGO;Robert Piotr Radwański;Jowisza;92;05-825;Grodzisk Mazowiecki;519303539;;www.TSPGrodzisk.pl;2;1;100;100;31;Szkoła Tenisowa Sp. z o.o.;14;5;4;M-Gm;1;Gmina Grodzisk Mazowiecki (miejsko-wiejska);14;5;4;3,81E+13;9;3;0;0;4;0;1;0,18;sekretariat@TSPGrodzisk.pl;268509;3,81E+13;20.58183;52.07732
18291;268399;14;6;5;WOJ. MAZOWIECKIE;Powiat grójecki;Grójec;M-Gm;Grójec;2;3;Szkoła podstawowa;1;Niepubliczna Zaoczna Szkoła Podstawowa dla Dorosłych w Grójcu;;Polna;17A;05-600;Grójec;486447449;486647449;szkolazaoczna@onet.pl;2;2;100;100;33;Wioletta Łącka;14;6;5;M-Gm;1;Gmina Grójec (miejsko-wiejska);14;6;5;3,81E+13;0;0;0;0;0;0;5;0,17;pulo@list.pl;268399;3,81E+13;20.862057368773307;51.8622412
18299;24642;14;6;7;WOJ. MAZOWIECKIE;Powiat grójecki;Mogielnica;M-Gm;Kozietuły;3;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa w Kozietułach;;Kozietuły;83;05-640;Mogielnica;486644947;486644947;www.kozietuly.pl;2;1;100;100;22;Stowarzyszenie Rozwoju Wsi Kozietuły i Okolic;14;6;7;M-Gm;1;Gmina Mogielnica (miejsko-wiejska);14;6;7;1,46E+13;65;26;19;0;9;7;11;5,76;kozietuly@op.pl;24642;1,46E+13;20.7776026;51.7471049
18341;263884;14;7;5;WOJ. MAZOWIECKIE;Powiat kozienicki;Kozienice;M-Gm;Kozienice;2;3;Szkoła podstawowa;1;Niepubliczna Szkoła Podstawowa dla Dorosłych w Kozienicach;;Głowaczowska;41;26-900;Kozienice;486146772;486146772;ww.szkolykozienice.zdz.kielce.pl;2;2;100;100;22;Zakład Doskonalenia Zawodowego w Kielcach;26;61;1;M;1;Gmina Kozienice (miejsko-wiejska);14;7;5;3,68E+13;24;1;0;18;2;0;11;1,36;kozienice-szkola@zdz.kielce.pl;263884;3,68E+13;21.5300062;51.5884282
18358;93048;14;8;1;WOJ. MAZOWIECKIE;Powiat legionowski;Legionowo;M;Legionowo;2;3;Szkoła podstawowa;2;Niepubliczna Szkoła Podstawowa im. Jana Pawła II;Jan Paweł II;Piłsudskiego;47;05-120;Legionowo;227742662;;www.szkolamilenium.pl;2;1;100;100;33;Milenium S.C.;14;8;1;M;1;Gmina Legionowo (miejska);14;8;1;1,46E+13;280;132;20;0;21;0;0;0;sekretariat@szkolalegionowo.pl;90540;1,46E+13;20.92645511551416;52.3921103
18359;266297;14;8;1;WOJ. MAZOWIECKIE;Powiat legionowski;Legionowo;M;Legionowo;2;3;Szkoła podstawowa;1;NOVA Szkoła Podstawowa;;Kopernika;9;05-120;Legionowo;796997005;;www.nova.edu.pl;2;2;100;100;31;Nova Centrum Edukacyjne sp. z o.o.;14;8;1;M;1;Gmina Legionowo (miejska);14;8;1;3,69E+13;64;22;0;0;4;0;1;0,06;legionowo@nova.edu.pl;266297;3,69E+13;20.9395119;52.4003012
